Mmmmm...that looks almost good enough to eat!	唔…看起來幾乎可以吃啦！
We now make our sandwiches from 100% biodegradable material!	我們現在用百分之百可分解的材料做三明治！
Is that 'to go,' to eat here, or neither?	要外帶、內用，還是都不要？
Please dispose of trash properly!	請妥善處理垃圾！
Would you like a Prepubescent Irradiated Kung Fu Tortise statuette with that?	要加一個未成熟輻照功夫龜雕像嗎？
Our Manager would like you to sign a petition to abolish the Minimum Wage.	經理希望你簽署廢除最低薪資的\n請願書。
Did you know there's only 45 calories per french fry?	你知道嗎？每根薯條只有 45 卡路里。
Next to disposable diapers, we're the most familiar sight on the highways!	除了一次性尿布，我們是高速公路上\n最常見的景象！
Have you tried our new Breakfast Chile Releno?	你試過我們新推出的早餐\n辣椒釀起司嗎？
This is my first job, so forgive me if I totally mess up your order.	這是我的第一份工作，如果我搞砸\n你的訂單，請原諒我。
Try our new Licorice 'n Liver Shake!	試試我們的新甘草肝臟奶昔！
Did you want a handful of ketchup packets with that?	要加一把番茄醬包嗎？
Remember, if it's a 6-lb. Beefburger, it must be a Monolith!	記住，如果是六磅漢堡，\n一定是大石頭漢堡！
Our burgers aren't broiled OR fried...they're poached!	我們的漢堡不是烤的也不是炸的…\n是水煮的！
You can find us in any town...just follow the trail of empty wrappers!	你可以在任何地方找到我們…\n只要跟著空包裝紙的軌跡！
Remember...NO food is better than OUR food!	記住…沒有食物比我們的食物\n更好吃！
Would you like to take home some complimentary advertising on a placemat?	要帶一個免費廣告墊子回家嗎？
Our shakes are so thick, you can't even swallow 'em!	我們的奶昔太濃稠了，\n你根本吞不下去！
Help yourself to a piece of our new 90-foot Compressed Salad Bar!	自取一份我們的新九十呎\n壓縮沙拉吧！
Free refills if you can finish one cup of our coffee!	如果能喝完一杯我們的咖啡，\n免費續杯！
Welcome to Z-Mart. Home of low cost, low quality, and cheap help.	歡迎來到 Z-超商。低成本、低品質、廉價勞工的家。
Welcome to Z-Mart, where low prices don't always mean low quality!	歡迎來到 Z-超商，低價不一定\n代表低品質！
Welcome to Z-Mart. Our overhead is so low, the clerks are stoop- shouldered!	歡迎來到 Z-超商。我們的開銷這麼低，\n店員都駝背了！
